chromosome	position	size	N	NA19383:coverage	HG02012:coverage	NA18499:coverage	HG03439:coverage	HG02464:coverage	HG03575:coverage	NA19113:coverage	HG03072:coverage	HG02574:coverage	NA18519:coverage	HG03057:coverage	NA19436:coverage	HG03139:coverage	HG02315:coverage	NA19020:coverage	HG02339:coverage	NA19443:coverage	HG02840:coverage	HG03452:coverage	HG01269:coverage	HG02946:coverage	NA19175:coverage	HG03476:coverage	NA18489:coverage	NA18910:coverage	HG03085:coverage	HG03378:coverage	NA19190:coverage	HG03385:coverage	NA18856:coverage	HG01241:coverage	HG03112:coverage	NA19818:coverage	NA18924:coverage	HG03055:coverage	HG03410:coverage	HG02970:coverage	HG03209:coverage	HG03558:coverage	HG03024:coverage	HG02678:coverage	NA19147:coverage	HG01986:coverage	HG03517:coverage	NA20362:coverage	HG01948:coverage	HG04039:coverage	HG02716:coverage	HG02772:coverage	HG01880:coverage	HG03920:coverage	HG01886:coverage	HG03538:coverage	HG01461:coverage	HG02577:coverage	HG02586:coverage	NA19904:coverage	HG02982:coverage	HG01398:coverage	NA19921:coverage	HG03578:coverage	HG03027:coverage	NA19315:coverage	NA18502:coverage	HG02757:coverage	NA18870:coverage	HG02974:coverage	HG03460:coverage	NA19144:coverage	HG03246:coverage	NA20276:coverage	HG00622:coverage	HG00692:coverage	HG00717:coverage	HG01804:coverage	HG02064:coverage	HG02250:coverage	HG02798:coverage	HG03919:coverage	NA18552:coverage	NA18593:coverage	NA18625:coverage	HG00651:coverage	HG02147:coverage	HG02356:coverage	NA18605:coverage	NA19041:coverage	NA19360:coverage	NA19430:coverage	NA19474:coverage	HG02554:coverage	HG02585:coverage	HG01670:coverage	HG02232:coverage	HG02679:coverage	HG03649:coverage	HG03634:coverage	HG04038:coverage	HG02040:coverage	HG04158:coverage	HG03380:coverage	HG01620:coverage	HG02406:coverage	HG03884:coverage	HG03096:coverage	NA19438:coverage	HG01525:coverage	HG00560:coverage	HG01923:coverage	NA12878:coverage	NA20320:coverage	NA20885:coverage	HG03986:coverage	HG04056:coverage	NA18867:coverage	HG02477:coverage	HG01921:coverage	NA12717:coverage	NA12546:coverage	NA19663:coverage	HG03064:coverage	HG03653:coverage	HG02410:coverage	NA19119:coverage	HG01089:coverage	HG01678:coverage	HG01619:coverage	HG01513:coverage	HG01149:coverage	HG02188:coverage	HG02023:coverage	NA18538:coverage	HG02597:coverage	HG02634:coverage	HG04070:coverage	NA07347:coverage	HG02371:coverage	HG02497:coverage	HG04020:coverage	HG02505:coverage	HG01795:coverage	NA18641:coverage	NA19779:coverage	NA18537:coverage	HG03848:coverage	HG03792:coverage	HG02355:coverage	HG03499:coverage	HG01572:coverage	HG00272:coverage	HG03789:coverage	NA20892:coverage	NA18539:coverage	HG01747:coverage	HG00543:coverage	HG03695:coverage	NA19011:coverage	HG00559:coverage	NA20524:coverage	HG03824:coverage	NA19451:coverage	HG02419:coverage	NA18582:coverage	HG01281:coverage	HG00350:coverage	HG01771:coverage	NA19468:coverage	HG02728:coverage	HG04076:coverage	HG01028:coverage	NA18748:coverage	HG00185:coverage	HG02271:coverage	HG00277:coverage	NA20518:coverage	HG00742:coverage	HG00382:coverage	HG00132:coverage	HG03058:coverage	NA20814:coverage	HG00349:coverage	NA21100:coverage	HG00353:coverage	HG01756:coverage	HG01312:coverage	HG02330:coverage	HG00267:coverage	HG03965:coverage	HG03782:coverage	HG00580:coverage	HG03685:coverage	NA21109:coverage	HG01871:coverage	HG03229:coverage	HG02549:coverage	HG03130:coverage	NA19466:coverage	HG03691:coverage	NA12144:coverage	NA19320:coverage
4	144517551	1600	1600	12939.04	10592.96	17123.2	17417.6	13444	7176	12259.04	15086.08	12734.08	18548.8	12918.08	5639.04	12007.04	14046.08	12762.08	10285.92	12897.92	10793.92	14975.04	11564.96	17721.6	13313.92	19795.2	18177.6	10772.96	16560	13924.96	7801.92	13327.04	19966.4	18753.6	11351.04	13180	8292	15464.96	11195.04	14476	9248.96	15200	12706.08	16526.4	8920	11976	14083.04	11211.04	9191.04	12684.96	15068	9992.96	10316.96	10311.04	23915.2	8792	6984	14964	18094.4	16454.4	14593.92	7915.04	25144	7221.92	20814.4	10993.92	9728	14608	11734.08	16736	15695.04	9295.04	10164.96	8249.92	17580.8	8145.92	11080.96	8824	9332	12044.96	21542.4	9495.04	8736.96	15369.92	8376	8401.92	12528.96	9142.08	15692.96	15392	14024	11388.96	12037.92	12980	16657.6	7863.04	10718.08	15643.04	15747.04	14407.04	10247.04	9844	3988	8560.96	10626.08	12296.96	15556.96	14852	9292	11183.04	5515.04	11451.04	9857.92	13848	13620	14562.08	9990.08	21150.4	14247.04	11672	11440.96	13446.08	8107.04	13708	16275.2	15272.96	16097.6	7403.04	12251.04	11904	8680.96	6642.08	5612	12724	11276.96	7954.08	16470.4	10051.04	20164.8	7980.96	10236.96	12204.96	9445.92	9824.96	14536	17593.6	4512	10649.92	10137.92	8993.92	14274.08	6079.04	9506.08	16012.8	12356.96	10447.04	9316.96	18086.4	11906.08	13046.08	6320	13368.96	16939.2	7704	20854.4	14707.04	13113.92	10784	19321.6	6168	13911.04	7539.04	13750.08	10452.96	16078.4	14292	7606.08	15604	10895.04	11579.04	9806.08	16542.4	8971.04	11880.96	12100	19585.6	20137.6	8307.04	10959.04	8555.04	13753.92	10528	6745.92	16377.6	8514.08	20499.2	11919.04	11676.96	10162.08	8272.96	7660.96	19051.2	11255.04
4	144519151	1600	1600	11493.92	11607.04	18224	12500.96	18430.4	7400	8892.96	13924.96	14916.96	18217.6	13451.04	7456.96	14047.04	12745.92	14988.96	11201.92	20366.4	9815.04	11460.96	10972	19385.6	11800	15792.96	19803.2	10921.92	17358.4	13653.92	8723.04	8780	22662.4	14908	13156	16272	8804	15452.96	13995.04	12724.96	10195.04	15440.96	14962.08	16588.8	8844	10224.96	16433.6	9762.08	9362.08	11445.92	17500.8	15663.04	9381.92	10601.92	26726.4	10151.04	9472	10132.96	20577.6	16382.4	12759.04	8028.96	24489.6	6108	22219.2	8121.92	8528.96	15656	12473.92	15808	16297.6	8196.96	11356.96	6688.96	18668.8	9091.04	9181.92	8716.96	10124	11824	16745.6	7534.08	10301.92	12983.04	7012.96	6957.92	12588	12552	15567.04	11734.08	11560.96	9724	14819.04	15758.08	17990.4	5461.92	10943.04	15620	17897.6	14864.96	8444	10570.08	6336.96	8506.08	12888.96	11651.04	16494.4	21377.6	11439.04	10373.92	6724.96	12368	8509.92	10668	11512.96	15653.92	11672	17649.6	12147.04	13244.96	12015.04	15509.92	6904.96	11701.92	13424.96	16350.4	22217.6	9240	13597.92	14921.92	7224	11700	4587.04	11404.96	8470.08	6975.04	13932	12540	21260.8	8018.08	11604	11895.04	9452.96	11352	12915.04	13662.08	7498.08	9820.96	12343.04	9562.08	13228.96	7987.04	9767.04	13402.08	10616	8237.92	11011.04	19889.6	12485.92	14387.04	6524.96	13376.96	14456	6770.08	27201.6	11748	11134.08	11657.92	28337.6	6862.08	12955.04	8067.04	11551.04	11695.04	11940.96	15695.04	9436	10920	11300	11744	12472.96	13759.04	9008.96	10121.92	11356	17299.2	20798.4	8881.92	11631.04	7681.92	17403.2	10923.04	7939.04	16120	7809.92	20969.6	12827.04	13486.08	9015.04	8056	9708.96	18488	10444.96
4	144520751	1600	1600	12132	10924	15913.92	13308	15312.96	6176.96	11408	10728	12628	19568	16072	4072	9793.92	9223.04	11632	8620	8903.04	10670.08	16516.8	10331.04	10956.96	11037.92	17777.6	16310.4	10315.04	17241.6	11616	9893.92	7198.08	18990.4	20096	12891.04	10848	10740.96	14752.96	9571.04	7685.92	8072.96	14115.04	11534.08	14207.04	7515.04	8187.04	14632.96	10000	9536.96	6608.96	15802.08	13752.96	8688	11664.96	27427.2	8059.04	9178.08	10965.92	25246.4	14864	12079.04	8773.92	22913.6	5064.96	18254.4	10520.96	8960.96	14384	13427.04	15531.04	14004.96	11380.96	10312.96	7528	16555.2	7140.96	9151.04	6660.96	9976.96	13108	17443.2	8487.04	9301.92	10665.92	8350.08	5887.04	10312	9623.04	15141.92	12962.08	12692.96	6584.96	9364.96	13943.04	15464.96	4112.96	10701.92	15996.96	16251.2	13793.92	9620.96	5067.04	3636	6280.96	8578.08	11950.08	15869.92	20184	6564.96	10668	5940	10421.92	6612	11868	12429.92	18440	8320.96	17356.8	11872.96	10385.92	8755.04	12306.08	6023.04	10143.04	14848	13416	14950.08	7906.08	11460.96	11900.96	8371.04	10207.04	4944	8595.04	10639.04	6571.04	19321.6	14243.04	20468.8	6444	9040	8173.92	8223.04	10383.04	12604.96	14580.96	6215.04	9529.92	10420	9304.96	14795.04	7044.96	5148	17819.2	9255.04	10308	10190.08	15625.92	10872.96	13095.04	6456.96	11692	15150.08	6820	20262.4	12779.04	7518.08	8585.92	19673.6	3288.96	14986.08	6424	11987.04	8465.92	12802.08	15152	8593.92	8536.96	10583.04	11716	12564	15453.92	9828	6679.04	11392	19950.4	23452.8	11496.96	10428	10288	15415.04	11201.92	6240	14652.96	6960.96	19227.2	10016	15448.96	7607.04	5344.96	7809.92	17958.4	10224
4	144522351	1600	1600	13696	11160.96	16571.2	13056.96	17747.2	6970.08	11387.04	14221.92	15556.96	24276.8	14525.92	5417.92	12208	12014.08	9807.04	11304.96	11416.96	14636.96	17988.8	9171.04	17328	11620	21124.8	20318.4	12260.96	15508.96	11763.04	8415.04	11203.04	22345.6	18537.6	14187.04	9437.92	6795.04	16158.4	11737.92	10752	10968.96	18398.4	13852	16724.8	9280.96	10112	14436	9448	9587.04	8927.04	14947.04	19428.8	9312	11307.04	24017.6	9612	9144.96	11656	20843.2	16126.4	11790.08	8652	26907.2	7287.04	23214.4	12790.08	8288.96	14090.08	13092.96	15936	15412	8796	10729.92	6890.08	15911.04	7112.96	11331.04	9024	10478.08	10793.92	18179.2	8636.96	14100	14853.92	9184	6408.96	11055.04	11623.04	21118.4	12580	13332.96	8370.08	12231.04	14555.04	16705.6	7844	9126.08	15518.08	14063.04	15658.08	8824	7884.96	3634.08	7555.04	11687.04	9627.04	15584.96	21092.8	9364.96	13571.04	6767.04	11288	9345.92	13464	10463.04	16787.2	8143.04	18176	13524	13646.08	11075.04	13024.96	7687.04	11811.04	13236.96	14565.92	19910.4	9118.08	11087.04	12795.04	6136.96	6331.04	6088.96	11720.96	9968.96	8048	16806.4	14121.92	23510.4	8576	9463.04	9814.08	8385.92	10095.04	12496	15518.08	5523.04	11550.08	9306.08	7823.04	13535.04	8999.04	4846.08	13446.08	10057.92	11296.96	12483.04	18779.2	10518.08	14791.04	7547.04	12287.04	15919.04	7052	21184	15724	10860	8699.04	22931.2	5276.96	15276.96	7151.04	10798.08	9015.04	13572	16699.2	6970.08	14475.04	10052	11287.04	12691.04	13068	10379.04	9556.96	8342.08	18598.4	21974.4	10172.96	13220.96	9540	11968	9208.96	6412	12395.04	8547.04	24193.6	11260.96	16358.4	8520.96	6688.96	7980.96	15359.04	13553.92
4	144523951	1600	1600	11972.96	10747.04	17507.2	13323.04	19414.4	7936.96	10485.92	12744	17836.8	21940.8	15300.96	4243.04	9908	12081.92	17244.8	8948	15504.96	13511.04	14924	11128.96	17003.2	17228.8	17358.4	19124.8	10452.96	16195.2	11620.96	9859.04	6857.92	22424	15703.04	14424	13184.96	12509.92	11192	11152.96	11701.92	9803.04	17070.4	14544.96	15137.92	7626.08	12185.92	17091.2	9228.96	8888	10387.04	19350.4	12765.92	10601.92	8500	23595.2	8652	10291.04	11363.04	20377.6	14536.96	13611.04	8845.92	25547.2	5488.96	20622.4	10044.96	6851.04	14956.96	12248.96	15274.08	14703.04	9763.04	11062.08	4300.96	17401.6	6580.96	12079.04	9968	7948	10362.08	16406.4	7672.96	10059.04	14719.04	8356.96	5795.04	14520	13335.04	16032	15575.04	14004.96	8752.96	12947.04	15599.04	16030.4	6210.08	9208.96	15500.96	17134.4	14253.92	9412	8872	5370.08	7107.04	14097.92	8963.04	17486.4	18428.8	8170.08	9495.04	4832.96	11888	8370.08	11499.04	15258.08	17025.6	10988	23665.6	11204.96	11881.92	11328	14574.08	8188	11373.92	16702.4	12400	22147.2	9392	11506.08	13315.04	9988	7091.04	6596	10371.04	10184	8464.96	18537.6	11788.96	18926.4	9699.04	12832	9592.96	10440	11556.96	13299.04	13936.96	6296.96	12076	9748.96	9665.92	10908.96	6480.96	4032	12664.96	11776.96	9051.04	12076	18227.2	8623.04	15147.04	7236.96	12263.04	14696	8121.92	16937.6	12316.96	10823.04	12565.92	21171.2	4012.96	13748.96	7012	12532.96	11216	13590.08	14446.08	8301.92	13943.04	9437.92	13236.96	13746.08	13555.04	9098.08	9324	9937.92	17121.6	28140.8	8649.92	12176.96	7372	13293.92	10973.92	7039.04	15231.04	11118.08	19876.8	13432.96	13656.96	8506.08	11052.96	7357.92	17398.4	10980.96
4	144525551	1600	1600	9240.96	8448.96	14980.96	9643.04	14984	5051.04	9524.96	7436.96	14772.96	17835.2	17560	3304	9406.08	7395.04	7473.92	5852.96	7828	5768.96	14375.04	9231.04	11057.92	13012	12734.08	18288	6396.96	17646.4	12440	9391.04	4656.96	12995.04	15803.04	10645.92	5272.96	9755.04	9047.04	9463.04	7731.04	5899.04	17833.6	6308.96	14764.96	7944	11121.92	12824	10695.04	6297.92	6548	16366.4	17030.4	8847.04	9156	24358.4	6471.04	8307.04	9044	18934.4	14734.08	11920	5557.92	21486.4	3585.92	22088	8634.08	7079.04	18072	18092.8	11840	11180.96	7057.92	6039.04	6057.92	18203.2	6854.08	9337.92	5979.04	8649.92	7448	17059.2	6116	12140.96	9704	7090.08	5096.96	13512	9996	13772	13460.96	8852	6836	10896	15581.92	17908.8	4992	10260.96	12496	15796.96	12324	6984.96	6972	4427.04	5387.04	9529.92	8488.96	17881.6	16038.4	6444.96	11599.04	6196.96	8964.96	8273.92	10852.96	8188	15596	7801.92	12709.92	8004	10319.04	12972.96	11227.04	6017.92	8136.96	10763.04	18080	11148	6361.92	10762.08	9242.08	4961.92	7659.04	4814.08	6040	9407.04	6403.04	18425.6	9606.08	17049.6	8827.04	7604.96	6127.04	9557.92	8475.04	11531.04	14481.92	6435.04	7255.04	6576	8880	10384	5852.96	3948.96	15225.92	8178.08	12521.92	9921.92	11716.96	6044.96	13258.08	8132	10123.04	9155.04	4108	16102.4	9167.04	9067.04	4500.96	21716.8	2903.04	15444.96	5144.96	7449.92	6070.08	8504.96	12271.04	8220.96	9632.96	8108	9234.08	13909.92	14849.92	9563.04	4800.96	7979.04	17950.4	23972.8	7603.04	6187.04	6580.96	12940	8976	5988.96	15783.04	4989.92	22025.6	10801.92	10200	4675.04	1989.92	5392	14916.96	9775.04
4	144527151	1600	1600	11792	10901.92	17348.8	15978.08	17844.8	7454.08	8781.92	11332.96	13648.96	21384	15386.08	6148	9534.08	12147.04	12524.96	7248.96	10378.08	9434.08	16249.6	7563.04	15247.04	11329.92	16747.2	21552	10864.96	14935.04	10555.04	9878.08	10723.04	20014.4	17859.2	14116.96	8116	10967.04	11306.08	11809.92	9462.08	8436	16062.4	9992	14508	8237.92	12384	13041.92	13587.04	9673.92	8487.04	13832	14864.96	10142.08	7644	24646.4	9076	6007.04	9890.08	19161.6	14916.96	13200.96	7660	24339.2	5061.92	22188.8	12099.04	10648.96	12884.96	13523.04	15034.08	11028.96	7719.04	10024	6712	19086.4	6649.92	11619.04	10928	10396	9754.08	16297.6	9757.92	12984	9851.04	7760.96	4876.96	13324.96	11016.96	15135.04	12265.92	10085.92	9945.92	12408.96	12921.92	17497.6	5644.96	9575.04	11870.08	15404	11536.96	9768.96	6557.92	4088.96	7498.08	9120.96	9348	14796	18190.4	7950.08	9484	5807.04	10140	8084.96	12678.08	10019.04	14707.04	6780.96	18060.8	12728	13488	10944.96	13467.04	7764	11126.08	14909.92	14867.04	19652.8	10548	10588.96	15028	7167.04	11163.04	5612	10768.96	11991.04	6664	18179.2	12999.04	18356.8	8193.92	10288.96	8360.96	11299.04	8699.04	13943.04	15871.04	5125.92	9665.92	8783.04	11252	12827.04	7679.04	3378.08	17187.2	10804	10884	12780.96	16947.2	10023.04	11783.04	7467.04	13140	11808	5472	21062.4	11291.04	10381.92	7711.04	18982.4	5116	15932.96	8440	10352.96	7978.08	11203.04	18043.2	7303.04	11016	9728	10006.08	12028	15652.96	10264	11795.04	10072	19515.2	29784	10143.04	8780.96	8136	12960.96	8196.96	4225.92	16038.4	8892.96	23518.4	11393.92	12148	7712.96	7073.92	7135.04	14684.96	9143.04
4	144528751	1600	1600	13818.08	10621.92	15024.96	11434.08	15644	9870.08	12048.96	12632.96	14811.04	20374.4	14132.96	7207.04	10831.04	10808.96	9195.04	9616	13697.92	8806.08	12862.08	10301.92	14953.92	12152.96	13303.04	13240	11927.04	14392.96	12642.08	10291.04	11372.96	18544	19544	11932.96	10121.92	8619.04	15020	12260	9416	12100.96	16249.6	9116	16737.6	8804	12248	14852	8308	10190.08	9973.92	14888	14637.92	8206.08	10427.04	25305.6	8583.04	10052	12781.92	20222.4	15131.04	14424.96	9892	26969.6	5108.96	21926.4	9951.04	8495.04	13707.04	13432	15827.04	13700	8448	9247.04	7716.96	16446.4	7390.08	10180	9440	7911.04	7112	19670.4	11564	11356.96	11379.04	9272	6837.92	11043.04	10629.92	15816	16022.4	12432	6595.04	11884	12618.08	17304	6856	13655.04	14239.04	12350.08	12708	6704.96	10101.92	4120.96	9784.96	11343.04	9578.08	16201.6	18313.6	8576	11264	7932.96	12552	8692.96	11312	11506.08	15971.04	6759.04	18228.8	8624	14856.96	10436.96	13393.92	7806.08	11301.92	13300	16032	20872	9516.96	10383.04	13772.96	7709.92	10239.04	7588	10373.92	11784	8464.96	16531.2	13562.08	21571.2	7629.92	10372.96	7657.92	9478.08	10287.04	14928	15940	6263.04	11228.96	11300	7592.96	10291.04	5112.96	3667.04	13165.92	12143.04	12584.96	11714.08	18864	11142.08	12820.96	6328.96	14131.04	11996.96	7198.08	21121.6	14151.04	8993.92	9092	22302.4	5180	14468	7990.08	13212	12276.96	13076	14862.08	8079.04	15041.92	9612	11600.96	10936	14728.96	7356.96	11018.08	10809.92	19772.8	29100.8	9237.92	10809.92	7718.08	14340	8636	6387.04	15196	5865.92	20228.8	11968.96	16001.6	7483.04	7032	7732	16574.4	8396
4	144530351	1600	1600	11675.04	9752.96	13324	10264	18774.4	8009.92	10187.04	12244.96	12849.92	18344	17008	6521.92	10406.08	8901.92	10592.96	9580.96	10767.04	9103.04	13668	8708	11106.08	12868.96	13427.04	16401.6	9279.04	15802.08	10911.04	10548	9299.04	16451.2	19411.2	14312	10960	8723.04	10811.04	10344	10035.04	7556.96	16230.4	11231.04	16212.8	7700	9485.92	14540	7215.04	6091.04	9096	14748	18163.2	9636.96	9359.04	28790.4	9629.92	9208.96	10519.04	22484.8	13247.04	12542.08	7181.92	24774.4	5227.04	22974.4	8744.96	9776.96	12270.08	12211.04	16795.2	12506.08	7303.04	9580.96	9032.96	15679.04	5928	11832	7364.96	10157.92	7570.08	16390.4	9960	9100	12916	7148	5456.96	13768	9903.04	15197.92	12516.96	11188.96	5587.04	11464.96	13023.04	19288	4696.96	8950.08	13960	14924	10672.96	8124	8223.04	3704.96	7493.92	8980	8760	19417.6	16769.6	7448.96	10636	7767.04	10456.96	8748.96	11252	11296	16540.8	7480	16760	13476.96	12436.96	11588.96	15576	7121.92	7420.96	13041.92	15362.08	16680	6396	10750.08	9109.92	7942.08	6544.96	6464.96	9706.08	10226.08	4847.04	17028.8	11490.08	25273.6	7800	8392.96	9044	8699.04	10734.08	12835.04	11744	5559.04	9432.96	12384.96	9299.04	13924	5892	2803.04	13000.96	8495.04	11908.96	9328.96	15488.96	8745.92	11711.04	6752.96	12624.96	14212	5480	17681.6	12744.96	9520	8618.08	18662.4	3974.08	14162.08	9123.04	15119.04	6144	11123.04	13993.92	8831.04	13028	9520.96	11923.04	10393.92	12874.08	8372	9087.04	7164.96	16812.8	22694.4	6204.96	8499.04	7108.96	11218.08	7955.04	6270.08	15393.92	8860	18744	10685.92	14460	7687.04	5412	8024	15235.04	8960.96
4	144531951	1600	1600	12790.08	11409.92	16585.6	16763.2	14851.04	6600.96	11628	11540.96	12709.92	20097.6	16872	5475.04	11406.08	11520	14750.08	10739.04	13468	9692.96	14953.92	11237.92	17294.4	9951.04	13975.04	21998.4	8635.04	15208	14511.04	10959.04	6599.04	22905.6	17043.2	15697.92	13046.08	9803.04	14819.04	14000	8876.96	9907.04	16166.4	12542.08	17238.4	9806.08	11298.08	15903.04	9914.08	8539.04	7220.96	16177.6	17475.2	10849.92	10964.96	22452.8	12001.92	8512.96	14444	20947.2	14458.08	13012	7709.92	23318.4	6214.08	18923.2	9309.92	6639.04	17857.6	13772.96	16905.6	15147.04	7479.04	11878.08	7895.04	14560.96	6768	11462.08	10803.04	10896	11114.08	19721.6	10539.04	11527.04	14292.96	7676.96	6352.96	12007.04	11449.92	17374.4	13227.04	14520	7975.04	12708.96	16801.6	20691.2	7468.96	11300.96	17092.8	14027.04	14362.08	7034.08	10955.04	4689.92	7500.96	13809.92	11056.96	16392	19816	6500	12652	6152.96	14206.08	5936	13780.96	13344.96	19572.8	9570.08	19843.2	9927.04	14284	11696	14492	5952.96	12078.08	16772.8	14744.96	18942.4	9363.04	12540	14888.96	7624	9457.92	5997.92	8318.08	12072	7870.08	17694.4	12727.04	22926.4	10170.08	12272	8439.04	9299.04	14631.04	15918.08	15834.08	4620	11873.92	9745.92	10392	14583.04	8500	5583.04	16675.2	10900	10448	13609.92	17769.6	12242.08	20652.8	5947.04	13912	14964.96	8960	19243.2	13592	13409.92	12487.04	21326.4	3367.04	19601.6	7656.96	11468.96	14036.96	14440	16763.2	7424	13428	7518.08	11859.04	15031.04	13347.04	10301.92	15251.04	10445.92	19798.4	22017.6	8008	10528.96	8899.04	16963.2	11809.92	6824.96	18958.4	11400.96	18654.4	14804.96	14195.04	9268.96	6583.04	9176	15352.96	8806.08
4	144533551	1600	1600	11312	10508	17347.2	13564	13347.04	9723.04	10573.92	13037.92	14296	22582.4	16411.2	7484	11678.08	9627.04	12328.96	10971.04	13687.04	9620.96	15459.04	12263.04	15592	11775.04	17529.6	23054.4	12799.04	15840	14044	9481.92	10504.96	21667.2	15809.92	13841.92	10709.92	9740	16801.6	11856	9552	7811.04	15993.92	13808	19006.4	9864	11573.92	16545.6	10335.04	10108.96	11095.04	14369.92	19150.4	9208.96	10287.04	24574.4	10884	8545.92	11364.96	17492.8	14935.04	13196	7359.04	27246.4	7457.92	20396.8	11720	8048	15516.96	15246.08	16225.6	16681.6	9332	10920	6588.96	14668.96	7956.96	9142.08	8408.96	9464	12636.96	15800.96	10739.04	11762.08	12508.96	9055.04	5871.04	13108.96	10098.08	12147.04	13971.04	11324.96	8975.04	13620	12936.96	14779.04	5243.04	13147.04	13739.04	16216	12492	7406.08	10860.96	5061.92	7692.96	12312.96	12270.08	18801.6	20918.4	8324	13852.96	5528	11490.08	6929.92	14816.96	12818.08	13680.96	10173.92	20832	11249.92	11436.96	7914.08	14600.96	8916.96	14252.96	16227.2	18121.6	19515.2	8520.96	9039.04	11491.04	5911.04	8456.96	5951.04	8279.04	12108	9268.96	18419.2	13560	25676.8	7792.96	9512	12406.08	7718.08	10745.92	15695.04	15102.08	5887.04	9393.92	9600	9837.92	15993.92	9165.92	5619.04	17763.2	8948.96	12900	11368	17012.8	8698.08	13040.96	6564	14300	13336	7816.96	24846.4	14376.96	12988	9345.92	22484.8	3832.96	16020.8	6893.92	11988.96	10473.92	12587.04	18211.2	6440.96	13287.04	12393.92	12846.08	13388	13012.96	12006.08	11224	10243.04	20854.4	22537.6	10295.04	12319.04	6796	13293.92	9292	8609.92	17641.6	9890.08	20953.6	13840	17024	10512	8001.92	7883.04	19086.4	11498.08
4	144535151	1600	1600	9583.04	11664	14163.04	11456.96	15237.92	7457.92	8480.96	9827.04	13540	20662.4	15684.96	2669.92	9564.96	8396	10762.08	9914.08	7680.96	9636.96	15158.08	8432	14631.04	10440	13159.04	20585.6	10354.08	14740	12648.96	10527.04	7968.96	15958.08	17182.4	15090.08	9492.96	9919.04	11172	9887.04	12164.96	8591.04	14878.08	7976.96	16729.6	9336.96	11452.96	13084	11976	8568	8128.96	16326.4	12483.04	8516	11292	22526.4	7532.96	9720	8948.96	18560	12659.04	13920.96	7262.08	24484.8	5656.96	24241.6	9768	8751.04	12512.96	16096	13515.04	13734.08	7400.96	8300.96	8434.08	19299.2	6332	12327.04	9076.96	9378.08	9773.92	17937.6	8975.04	8401.92	12481.92	9307.04	6021.92	12440.96	9580	12481.92	13568.96	11645.92	5797.92	9924.96	13524.96	18001.6	6344	9232.96	13218.08	15128	13143.04	7239.04	7436.96	4320	7215.04	11096.96	10555.04	18662.4	16076.8	6735.04	11332	6576.96	12583.04	9412	12844	12316	14908	8584	18419.2	11960	10167.04	13579.04	12611.04	8636.96	9807.04	12267.04	16739.2	15130.08	8515.04	11392.96	8329.92	6129.92	5440	6884	8392.96	11944	6183.04	13690.08	11020.96	19371.2	8560	11109.92	8284.96	8108	9695.04	11775.04	16566.4	5447.04	9593.92	8844	6924	15172.96	7436.96	3716.96	11890.08	10457.92	10357.92	12536.96	15632	8745.92	10236.96	8607.04	13804	13288	5684.96	19756.8	13720	12434.08	7809.92	24160	3438.08	16110.4	11096.96	10101.92	9570.08	12239.04	15753.92	6764.96	14346.08	9159.04	11670.08	13872	11936.96	7632	11559.04	9808.96	16017.6	23974.4	7244.96	9692.96	7672	14790.08	8160.96	6393.92	15856	8755.04	18387.2	11296.96	10981.92	7091.04	4451.04	9359.04	15855.04	9693.92
4	144536751	1600	1600	9245.12	9805.44	11623.68	11202.08	15934.4	6450.56	7725.76	9494.56	13490.4	14431.2	16120	2848.32	8454.88	8955.84	9010.72	12413.92	8666.72	9995.68	15734.4	7013.92	13481.76	7526.88	17169.6	18512	10789.28	13132.32	11856.96	10287.04	8124.8	21857.6	17720	13245.12	12312.96	7491.36	13313.92	10148.32	9721.44	9479.52	13100	11462.4	18489.6	10441.92	7550.56	12334.4	9412.96	8956.96	7586.08	13115.04	13478.56	7959.2	9443.04	22424	8555.84	7892.48	10817.28	20881.6	13910.72	9921.44	8003.2	20140.8	5517.28	18542.4	11103.2	9136.48	17662.4	12749.44	16219.2	12523.68	7081.76	11991.36	6831.2	19496	6277.44	9106.4	7784.96	7424.8	8002.08	16996.8	9152.64	8123.68	10768.8	7133.28	4143.04	12388.16	8748.32	13721.44	13741.92	9418.24	5116.16	9859.2	9988.16	18104	8320.48	8247.36	12940.8	16686.4	10512.96	6820.48	9531.2	3780.64	7316.16	9228	10076.32	16532.8	18691.2	6752.64	9843.04	4289.28	9302.08	8317.28	11450.56	11847.36	16692.8	8441.92	19420.8	14303.2	10680.64	10831.2	14225.76	8205.44	10137.6	15075.2	12682.72	13833.28	6924.8	10381.76	7324.8	8820.48	9020.48	6201.12	10908.64	9289.28	7568.8	14923.68	11015.04	22585.6	5892.48	5519.36	10111.84	5750.56	7107.52	10662.4	16307.2	3275.2	9475.2	12438.72	7987.04	15202.08	8969.92	3965.6	12774.24	12108.64	9177.44	10704.32	15849.44	10443.04	10652.64	6420.48	13493.6	15851.68	4253.76	16526.4	10619.36	10811.84	6583.84	23899.2	2971.04	15643.04	10306.4	10752.64	6983.84	14269.92	13056.96	6181.76	10921.44	10319.36	9461.28	10433.28	12332.32	8440.8	8010.72	12552.64	16886.4	24729.6	7588.16	9851.68	8016.16	11065.6	9877.44	6611.84	14507.52	6063.52	22676.8	10289.28	12611.84	7413.92	5444.16	6247.36	15382.72	7395.68
